Hours,ng_ccs_WECC,nuclear_WECC,wind_WECC,solar_WECC,ng_ccs_ERCOT,nuclear_ERCOT,solar_ERCOT,wind_ERCOT
8012,1,1,0.226,0,1,1,0,0.5598
8013,1,1,0.459,0,1,1,0,0.541
8014,1,1,0.61,0,1,1,0,0.5068
8015,1,1,0.918,0,1,1,0,0.494
8016,1,1,0.973,0,1,1,0,0.5156
8017,1,1,0.988,0,1,1,0,0.57
8018,1,1,0.986,0,1,1,0,0.5968
8019,1,1,0.983,0,1,1,0,0.5964
8020,1,1,0.977,0,1,1,0,0.5736
8021,1,1,0.979,0,1,1,0,0.5394
8022,1,1,0.98,0,1,1,0,0.4908
8023,1,1,0.965,0,1,1,0,0.4498
8024,1,1,0.962,0.089666667,1,1,0.0422,0.426
8025,1,1,0.955,0.377333333,1,1,0.3054,0.3186
8026,1,1,0.954,0.552333333,1,1,0.543,0.1448
8027,1,1,0.955,0.651666667,1,1,0.6942,0.1986
8028,1,1,0.912,0.698333333,1,1,0.7786,0.2584
8029,1,1,0.584,0.709666667,1,1,0.8042,0.296
8030,1,1,0.508,0.717666667,1,1,0.7772,0.3046
8031,1,1,0.454,0.676,1,1,0.6966,0.3078
8032,1,1,0.723,0.581333333,1,1,0.5582,0.2976
8033,1,1,0.75,0.413666667,1,1,0.3554,0.2144
8034,1,1,0.692,0.133666667,1,1,0.037,0.165
8035,1,1,0.762,0,1,1,0,0.2056
8036,1,1,0.638,0,1,1,0,0.3022
8037,1,1,0.525,0,1,1,0,0.4024
8038,1,1,0.671,0,1,1,0,0.4812
8039,1,1,0.483,0,1,1,0,0.531
8040,1,1,0.534,0,1,1,0,0.5444
8041,1,1,0.512,0,1,1,0,0.5176
8042,1,1,0.569,0,1,1,0,0.4692
8043,1,1,0.338,0,1,1,0,0.4186
8044,1,1,0.163,0,1,1,0,0.3652
8045,1,1,0.099,0,1,1,0,0.3224
8046,1,1,0.087,0,1,1,0,0.2904
8047,1,1,0.106,0,1,1,0,0.262
8048,1,1,0.161,0.054,1,1,0.055,0.2514
8049,1,1,0.184,0.270333333,1,1,0.318,0.18
8050,1,1,0.157,0.451666667,1,1,0.5358,0.0792
8051,1,1,0.084,0.568333333,1,1,0.6814,0.1892
8052,1,1,0.075,0.606666667,1,1,0.7516,0.2862
8053,1,1,0.125,0.612333333,1,1,0.7644,0.2628
8054,1,1,0.1,0.591666667,1,1,0.7342,0.2364
8055,1,1,0.113,0.552,1,1,0.6574,0.2146
8056,1,1,0.262,0.469666667,1,1,0.5138,0.1866
8057,1,1,0.245,0.340333333,1,1,0.3062,0.1458
8058,1,1,0.193,0.123666667,1,1,0.0246,0.1656
8059,1,1,0.218,0,1,1,0,0.226
8060,1,1,0.341,0,1,1,0,0.2986
8061,1,1,0.382,0,1,1,0,0.3494
8062,1,1,0.26,0,1,1,0,0.374
8063,1,1,0.162,0,1,1,0,0.4048
8064,1,1,0.123,0,1,1,0,0.4376
8065,1,1,0.404,0,1,1,0,0.4564
8066,1,1,0.478,0,1,1,0,0.4666
8067,1,1,0.515,0,1,1,0,0.4652
8068,1,1,0.6,0,1,1,0,0.4308
8069,1,1,0.481,0,1,1,0,0.3754
8070,1,1,0.609,0,1,1,0,0.3458
8071,1,1,0.355,0,1,1,0,0.3222
8072,1,1,0.313,0.034666667,1,1,0.0068,0.278
8073,1,1,0.335,0.321666667,1,1,0.0752,0.1978
8074,1,1,0.225,0.506,1,1,0.1856,0.1392
8075,1,1,0.206,0.605666667,1,1,0.2604,0.1406
8076,1,1,0.181,0.662666667,1,1,0.2592,0.2018
8077,1,1,0.128,0.681,1,1,0.237,0.205
8078,1,1,0.09,0.655666667,1,1,0.1874,0.2356
8079,1,1,0.516,0.600333333,1,1,0.148,0.3258
8080,1,1,0.598,0.469,1,1,0.0954,0.4464
8081,1,1,0.563,0.258333333,1,1,0.0382,0.5412
8082,1,1,0.67,0,1,1,0,0.5914
8083,1,1,0.787,0,1,1,0,0.4634
8084,1,1,0.824,0,1,1,0,0.2832
8085,1,1,0.789,0,1,1,0,0.304
8086,1,1,0.896,0,1,1,0,0.3588
8087,1,1,0.961,0,1,1,0,0.3562
8088,1,1,0.958,0,1,1,0,0.3146
8089,1,1,0.969,0,1,1,0,0.3106
8090,1,1,0.985,0,1,1,0,0.3198
8091,1,1,0.986,0,1,1,0,0.325
8092,1,1,0.987,0,1,1,0,0.3284
8093,1,1,0.984,0,1,1,0,0.2968
8094,1,1,0.993,0,1,1,0,0.1946
8095,1,1,0.989,0,1,1,0,0.1382
8096,1,1,0.987,0.028,1,1,0.0002,0.122
8097,1,1,0.987,0.219666667,1,1,0.0168,0.0864
8098,1,1,0.992,0.407333333,1,1,0.0468,0.0696
8099,1,1,0.991,0.5,1,1,0.0754,0.077
8100,1,1,0.996,0.557,1,1,0.1034,0.0898
8101,1,1,1,0.558,1,1,0.1178,0.0904
8102,1,1,1,0.548666667,1,1,0.115,0.076
8103,1,1,0.997,0.494666667,1,1,0.0982,0.068
8104,1,1,0.996,0.352666667,1,1,0.0664,0.067
8105,1,1,0.974,0.141333333,1,1,0.0276,0.0674
8106,1,1,0.94,0,1,1,0.0004,0.0762
8107,1,1,0.863,0,1,1,0,0.0864
8108,1,1,0.791,0,1,1,0,0.07
8109,1,1,0.815,0,1,1,0,0.057
8110,1,1,0.781,0,1,1,0,0.0526
8111,1,1,0.682,0,1,1,0,0.0426
8112,1,1,0.827,0,1,1,0,0.037
8113,1,1,0.762,0,1,1,0,0.0344
8114,1,1,0.788,0,1,1,0,0.0294
8115,1,1,0.684,0,1,1,0,0.035
8116,1,1,0.574,0,1,1,0,0.073
8117,1,1,0.44,0,1,1,0,0.1564
8118,1,1,0.372,0,1,1,0,0.2286
8119,1,1,0.464,0,1,1,0,0.2528
8120,1,1,0.226,0.009666667,1,1,0.0004,0.2656
8121,1,1,0.159,0.280333333,1,1,0.0334,0.285
8122,1,1,0.332,0.469333333,1,1,0.1006,0.256
8123,1,1,0.377,0.595,1,1,0.1818,0.1934
8124,1,1,0.238,0.656666667,1,1,0.2354,0.1998
8125,1,1,0.221,0.688,1,1,0.2448,0.1744
8126,1,1,0.287,0.657,1,1,0.264,0.1418
8127,1,1,0.298,0.591,1,1,0.2248,0.1026
8128,1,1,0.335,0.451666667,1,1,0.1648,0.0844
8129,1,1,0.288,0.242,1,1,0.087,0.081
8130,1,1,0.493,0,1,1,0.0068,0.068
8131,1,1,0.818,0,1,1,0,0.0516
8132,1,1,0.866,0,1,1,0,0.0366
8133,1,1,0.853,0,1,1,0,0.0402
8134,1,1,0.912,0,1,1,0,0.1122
8135,1,1,0.939,0,1,1,0,0.2074
8136,1,1,0.923,0,1,1,0,0.2916
8137,1,1,0.907,0,1,1,0,0.3896
8138,1,1,0.884,0,1,1,0,0.44
8139,1,1,0.917,0,1,1,0,0.4598
8140,1,1,0.912,0,1,1,0,0.462
8141,1,1,0.864,0,1,1,0,0.4734
8142,1,1,0.85,0,1,1,0,0.4946
8143,1,1,0.762,0,1,1,0,0.4934
8144,1,1,0.766,0.022,1,1,0.0016,0.4912
8145,1,1,0.495,0.313666667,1,1,0.072,0.4426
8146,1,1,0.377,0.502,1,1,0.2014,0.3342
8147,1,1,0.328,0.608666667,1,1,0.1864,0.4372
8148,1,1,0.24,0.676333333,1,1,0.2596,0.5498
8149,1,1,0.179,0.684333333,1,1,0.3326,0.5958
8150,1,1,0.241,0.657333333,1,1,0.3358,0.5912
8151,1,1,0.558,0.606666667,1,1,0.2944,0.5402
8152,1,1,0.772,0.471666667,1,1,0.2618,0.4726
8153,1,1,0.781,0.254333333,1,1,0.129,0.4224
8154,1,1,0.736,0,1,1,0.0128,0.5296
8155,1,1,0.944,0,1,1,0,0.6172
8156,1,1,0.938,0,1,1,0,0.613
8157,1,1,0.936,0,1,1,0,0.5496
8158,1,1,0.896,0,1,1,0,0.5326
8159,1,1,0.88,0,1,1,0,0.7036
8160,1,1,0.857,0,1,1,0,0.7992
8161,1,1,0.862,0,1,1,0,0.8044
8162,1,1,0.878,0,1,1,0,0.7896
8163,1,1,0.842,0,1,1,0,0.7688
8164,1,1,0.792,0,1,1,0,0.7584
8165,1,1,0.702,0,1,1,0,0.772
8166,1,1,0.69,0,1,1,0,0.8246
8167,1,1,0.568,0,1,1,0,0.8414
8168,1,1,0.776,0.028666667,1,1,0.0244,0.8138
8169,1,1,0.737,0.278333333,1,1,0.2008,0.7548
8170,1,1,0.545,0.468666667,1,1,0.4226,0.7372
8171,1,1,0.368,0.588333333,1,1,0.594,0.6816
8172,1,1,0.167,0.665333333,1,1,0.655,0.5374
8173,1,1,0.078,0.685333333,1,1,0.6658,0.3564
8174,1,1,0.062,0.673333333,1,1,0.634,0.2098
8175,1,1,0.101,0.598333333,1,1,0.5618,0.1244
8176,1,1,0.124,0.465666667,1,1,0.4282,0.0882
8177,1,1,0.117,0.263,1,1,0.2406,0.0646
8178,1,1,0.246,0,1,1,0.017,0.0714
8179,1,1,0.078,0,1,1,0,0.1142
8180,1,1,0.249,0,1,1,0,0.184
8181,1,1,0.209,0,1,1,0,0.2882
8182,1,1,0.126,0,1,1,0,0.3786
8183,1,1,0.083,0,1,1,0,0.4098
8184,1,1,0.057,0,1,1,0,0.3996
8185,1,1,0.055,0,1,1,0,0.3706
8186,1,1,0.046,0,1,1,0,0.359
8187,1,1,0.034,0,1,1,0,0.3672
8188,1,1,0.033,0,1,1,0,0.3204
8189,1,1,0.068,0,1,1,0,0.2862
8190,1,1,0.062,0,1,1,0,0.2486
8191,1,1,0.069,0,1,1,0,0.2086
8192,1,1,0.08,0.023,1,1,0.0148,0.2104
8193,1,1,0.189,0.304666667,1,1,0.1814,0.1444
8194,1,1,0.416,0.501,1,1,0.338,0.1118
8195,1,1,0.519,0.610333333,1,1,0.4542,0.0782
8196,1,1,0.322,0.673,1,1,0.5362,0.0222
8197,1,1,0.18,0.681,1,1,0.53,0.0048
8198,1,1,0.148,0.663333333,1,1,0.4918,0.0236
8199,1,1,0.131,0.585,1,1,0.3956,0.1114
8200,1,1,0.203,0.461,1,1,0.2412,0.2766
8201,1,1,0.133,0.257666667,1,1,0.0966,0.4908
8202,1,1,0.281,0,1,1,0.0036,0.608
8203,1,1,0.375,0,1,1,0,0.66
8204,1,1,0.547,0,1,1,0,0.7114
8205,1,1,0.316,0,1,1,0,0.685
8206,1,1,0.42,0,1,1,0,0.6378
8207,1,1,0.408,0,1,1,0,0.6
8208,1,1,0.236,0,1,1,0,0.5778
8209,1,1,0.225,0,1,1,0,0.5656
8210,1,1,0.303,0,1,1,0,0.5504
8211,1,1,0.3,0,1,1,0,0.5454
8212,1,1,0.231,0,1,1,0,0.5618
8213,1,1,0.238,0,1,1,0,0.5922
8214,1,1,0.2,0,1,1,0,0.5496
8215,1,1,0.196,0,1,1,0,0.4604
8216,1,1,0.271,0.016666667,1,1,0.0034,0.3936
8217,1,1,0.262,0.295333333,1,1,0.069,0.368
8218,1,1,0.261,0.468666667,1,1,0.181,0.3622
8219,1,1,0.138,0.584,1,1,0.2612,0.33
8220,1,1,0.058,0.655666667,1,1,0.2932,0.2828
8221,1,1,0.017,0.677,1,1,0.3004,0.2378
8222,1,1,0.032,0.653333333,1,1,0.2896,0.2004
8223,1,1,0.051,0.593333333,1,1,0.2498,0.1684
8224,1,1,0.076,0.483,1,1,0.1732,0.1338
8225,1,1,0.116,0.269666667,1,1,0.0996,0.0982
8226,1,1,0.174,0,1,1,0.009,0.0792
8227,1,1,0.214,0,1,1,0,0.0764
8228,1,1,0.194,0,1,1,0,0.0672
8229,1,1,0.174,0,1,1,0,0.068
8230,1,1,0.152,0,1,1,0,0.1022
8231,1,1,0.201,0,1,1,0,0.1278
8232,1,1,0.202,0,1,1,0,0.1322
8233,1,1,0.161,0,1,1,0,0.1332
8234,1,1,0.291,0,1,1,0,0.1488
8235,1,1,0.444,0,1,1,0,0.1738
8236,1,1,0.336,0,1,1,0,0.1998
8237,1,1,0.276,0,1,1,0,0.2412
8238,1,1,0.226,0,1,1,0,0.3018
8239,1,1,0.146,0,1,1,0,0.3166
8240,1,1,0.209,0.187,1,1,0.0396,0.3598
8241,1,1,0.237,0.421333333,1,1,0.2892,0.4688
8242,1,1,0.208,0.557333333,1,1,0.5082,0.5124
8243,1,1,0.233,0.628666667,1,1,0.6712,0.516
8244,1,1,0.159,0.648666667,1,1,0.774,0.5092
8245,1,1,0.275,0.647666667,1,1,0.8108,0.4958
8246,1,1,0.353,0.628333333,1,1,0.7588,0.4734
8247,1,1,0.266,0.549,1,1,0.6636,0.4482
8248,1,1,0.249,0.414,1,1,0.5054,0.4178
8249,1,1,0.161,0.208333333,1,1,0.2914,0.3822
8250,1,1,0.13,0,1,1,0.0192,0.491
8251,1,1,0.124,0,1,1,0,0.5904
8252,1,1,0.135,0,1,1,0,0.6012
8253,1,1,0.096,0,1,1,0,0.5824
8254,1,1,0.096,0,1,1,0,0.5512
8255,1,1,0.073,0,1,1,0,0.526
8256,1,1,0.084,0,1,1,0,0.51
8257,1,1,0.08,0,1,1,0,0.4348
8258,1,1,0.04,0,1,1,0,0.387
8259,1,1,0.058,0,1,1,0,0.3588
8260,1,1,0.095,0,1,1,0,0.3496
8261,1,1,0.078,0,1,1,0,0.3506
8262,1,1,0.104,0,1,1,0,0.394
8263,1,1,0.075,0,1,1,0,0.4042
8264,1,1,0.064,0.192,1,1,0.0264,0.4032
8265,1,1,0.064,0.427666667,1,1,0.231,0.4218
8266,1,1,0.051,0.556333333,1,1,0.43,0.485
8267,1,1,0.063,0.628666667,1,1,0.5648,0.6108
8268,1,1,0.04,0.642666667,1,1,0.6346,0.6424
8269,1,1,0.038,0.633666667,1,1,0.6462,0.7138
8270,1,1,0.059,0.619666667,1,1,0.6166,0.8036
8271,1,1,0.077,0.536,1,1,0.5426,0.8532
8272,1,1,0.157,0.421,1,1,0.3988,0.8576
8273,1,1,0.158,0.216,1,1,0.2056,0.879
8274,1,1,0.001,0,1,1,0.0138,0.9152
8275,1,1,0.007,0,1,1,0,0.9238
8276,1,1,0.027,0,1,1,0,0.9232
8277,1,1,0.009,0,1,1,0,0.9196
8278,1,1,0.005,0,1,1,0,0.9066
8279,1,1,0,0,1,1,0,0.9044
8280,1,1,0,0,1,1,0,0.9014
8281,1,1,0.001,0,1,1,0,0.893
8282,1,1,0,0,1,1,0,0.8726
8283,1,1,0.001,0,1,1,0,0.856
8284,1,1,0.001,0,1,1,0,0.8488
8285,1,1,0.003,0,1,1,0,0.8432
8286,1,1,0.01,0,1,1,0,0.8182
8287,1,1,0.014,0,1,1,0,0.7974
8288,1,1,0.018,0.128,1,1,0.006,0.7898
8289,1,1,0.017,0.340666667,1,1,0.0984,0.768
8290,1,1,0.042,0.485,1,1,0.2356,0.696
8291,1,1,0,0.575,1,1,0.377,0.8218
8292,1,1,0.012,0.626333333,1,1,0.449,0.8494
8293,1,1,0,0.589,1,1,0.4434,0.8414
8294,1,1,0,0.587,1,1,0.3678,0.834
8295,1,1,0,0.519666667,1,1,0.292,0.8112
8296,1,1,0.01,0.419666667,1,1,0.186,0.7516
8297,1,1,0.014,0.172333333,1,1,0.0938,0.6818
8298,1,1,0,0,1,1,0.0072,0.6036
8299,1,1,0,0,1,1,0,0.5764
8300,1,1,0,0,1,1,0,0.6094
8301,1,1,0,0,1,1,0,0.6424
8302,1,1,0,0,1,1,0,0.5706
8303,1,1,0,0,1,1,0,0.4788
8304,1,1,0,0,1,1,0,0.3736
8305,1,1,0,0,1,1,0,0.324
8306,1,1,0,0,1,1,0,0.2914
8307,1,1,0,0,1,1,0,0.264
8308,1,1,0,0,1,1,0,0.2066
8309,1,1,0,0,1,1,0,0.1474
8310,1,1,0,0,1,1,0,0.1164
8311,1,1,0,0,1,1,0,0.1036
8312,1,1,0,0.111666667,1,1,0.02,0.1168
8313,1,1,0,0.321666667,1,1,0.2368,0.1096
8314,1,1,0.369,0.439,1,1,0.45,0.1158
8315,1,1,0,0.485666667,1,1,0.5874,0.2096
8316,1,1,0.171,0.521666667,1,1,0.636,0.2346
8317,1,1,0.183,0.491,1,1,0.6574,0.2244
8318,1,1,0.083,0.378,1,1,0.6186,0.227
8319,1,1,0.056,0.298333333,1,1,0.5384,0.2478
8320,1,1,0.073,0.199666667,1,1,0.39,0.277
8321,1,1,0.177,0.03,1,1,0.1788,0.3046
8322,1,1,0.129,0,1,1,0.0062,0.427
8323,1,1,0.024,0,1,1,0,0.509
8324,1,1,0.09,0,1,1,0,0.5262
8325,1,1,0.098,0,1,1,0,0.5408
8326,1,1,0.11,0,1,1,0,0.4826
8327,1,1,0.147,0,1,1,0,0.3352
8328,1,1,0.168,0,1,1,0,0.3914
8329,1,1,0.248,0,1,1,0,0.582
8330,1,1,0.255,0,1,1,0,0.6246
8331,1,1,0.129,0,1,1,0,0.5658
8332,1,1,0.048,0,1,1,0,0.4836
8333,1,1,0.07,0,1,1,0,0.457
8334,1,1,0.107,0,1,1,0,0.4644
8335,1,1,0.132,0,1,1,0,0.4974
8336,1,1,0.128,0.092,1,1,0.0118,0.5052
8337,1,1,0.13,0.296,1,1,0.1836,0.5962
8338,1,1,0.172,0.426666667,1,1,0.3814,0.61
8339,1,1,0.33,0.479666667,1,1,0.53,0.5136
8340,1,1,0.433,0.493666667,1,1,0.6,0.4208
8341,1,1,0.622,0.485,1,1,0.6306,0.306
8342,1,1,0.309,0.491,1,1,0.611,0.2216
8343,1,1,0.141,0.422,1,1,0.5298,0.1736
8344,1,1,0.196,0.287,1,1,0.3928,0.1512
8345,1,1,0.208,0.103,1,1,0.1992,0.1358
8346,1,1,0.268,0,1,1,0.0136,0.1734
8347,1,1,0.406,0,1,1,0,0.2552
8348,1,1,0.321,0,1,1,0,0.3154
8349,1,1,0.331,0,1,1,0,0.3552
8350,1,1,0.338,0,1,1,0,0.3472
8351,1,1,0.23,0,1,1,0,0.2968
8352,1,1,0.162,0,1,1,0,0.239
8353,1,1,0.182,0,1,1,0,0.1754
8354,1,1,0.136,0,1,1,0,0.1316
8355,1,1,0.128,0,1,1,0,0.1146
8356,1,1,0.409,0,1,1,0,0.119
8357,1,1,0.317,0,1,1,0,0.1036
8358,1,1,0.44,0,1,1,0,0.0718
8359,1,1,0.464,0,1,1,0,0.0464
8360,1,1,0.247,0.094,1,1,0.014,0.027
8361,1,1,0.365,0.325333333,1,1,0.2156,0.011
8362,1,1,0.692,0.440333333,1,1,0.435,0.0088
8363,1,1,0.647,0.494333333,1,1,0.5946,0.0862
8364,1,1,0.734,0.536666667,1,1,0.6812,0.2536
8365,1,1,0.399,0.531333333,1,1,0.7048,0.3654
8366,1,1,0.586,0.525666667,1,1,0.6504,0.3946
8367,1,1,0.762,0.444333333,1,1,0.544,0.3928
8368,1,1,0.815,0.338,1,1,0.3976,0.3848
8369,1,1,0.569,0.158,1,1,0.1944,0.3924
8370,1,1,0.483,0,1,1,0.011,0.4346
8371,1,1,0.475,0,1,1,0,0.4818
8372,1,1,0.364,0,1,1,0,0.4548
8373,1,1,0.377,0,1,1,0,0.401
8374,1,1,0.417,0,1,1,0,0.3382
8375,1,1,0.215,0,1,1,0,0.285
8376,1,1,0.254,0,1,1,0,0.2256
8377,1,1,0.223,0,1,1,0,0.1798
8378,1,1,0.305,0,1,1,0,0.1448
8379,1,1,0.234,0,1,1,0,0.1342
8380,1,1,0.219,0,1,1,0,0.1352
8381,1,1,0.196,0,1,1,0,0.139
8382,1,1,0.109,0,1,1,0,0.1398
8383,1,1,0.182,0,1,1,0,0.154
8384,1,1,0.128,0.112,1,1,0.0086,0.1766
8385,1,1,0.155,0.354333333,1,1,0.1418,0.2572
8386,1,1,0.242,0.489,1,1,0.2814,0.3236
8387,1,1,0.209,0.577333333,1,1,0.4568,0.3512
8388,1,1,0.248,0.601666667,1,1,0.5612,0.393
8389,1,1,0.16,0.587333333,1,1,0.5882,0.432
8390,1,1,0.222,0.535666667,1,1,0.5674,0.4828
8391,1,1,0.494,0.447333333,1,1,0.5126,0.5274
8392,1,1,0.798,0.337666667,1,1,0.3976,0.5178
8393,1,1,0.954,0.147666667,1,1,0.2204,0.4856
8394,1,1,0.946,0,1,1,0.0114,0.5568
8395,1,1,0.942,0,1,1,0,0.6234
8396,1,1,0.915,0,1,1,0,0.647
8397,1,1,0.896,0,1,1,0,0.6426
8398,1,1,0.857,0,1,1,0,0.6208
8399,1,1,0.969,0,1,1,0,0.6
8400,1,1,0.919,0,1,1,0,0.6228
8401,1,1,0.871,0,1,1,0,0.6562
8402,1,1,0.847,0,1,1,0,0.6614
8403,1,1,0.849,0,1,1,0,0.665
8404,1,1,0.841,0,1,1,0,0.7062
8405,1,1,0.792,0,1,1,0,0.7266
8406,1,1,0.705,0,1,1,0,0.7584
8407,1,1,0.773,0,1,1,0,0.786
8408,1,1,0.539,0.004333333,1,1,0.0076,0.7984
8409,1,1,0.289,0.232666667,1,1,0.1114,0.8028
8410,1,1,0.164,0.405333333,1,1,0.2952,0.8226
8411,1,1,0.3,0.504666667,1,1,0.45,0.8358
8412,1,1,0.347,0.567666667,1,1,0.514,0.8082
8413,1,1,0.405,0.575,1,1,0.5416,0.8044
8414,1,1,0.514,0.560666667,1,1,0.5166,0.854
8415,1,1,0.547,0.509,1,1,0.4572,0.9442
8416,1,1,0.754,0.402,1,1,0.3372,0.9648
8417,1,1,0.377,0.231333333,1,1,0.1682,0.9728
8418,1,1,0.533,0.002666667,1,1,0.008,0.9802
8419,1,1,0.366,0,1,1,0,0.9828
8420,1,1,0.298,0,1,1,0,0.983
8421,1,1,0.416,0,1,1,0,0.9764
8422,1,1,0.466,0,1,1,0,0.9662
8423,1,1,0.477,0,1,1,0,0.9176
8424,1,1,0.433,0,1,1,0,0.8136
8425,1,1,0.312,0,1,1,0,0.7076
8426,1,1,0.319,0,1,1,0,0.615
8427,1,1,0.319,0,1,1,0,0.5318
8428,1,1,0.285,0,1,1,0,0.667
8429,1,1,0.28,0,1,1,0,0.797
8430,1,1,0.272,0,1,1,0,0.7926
8431,1,1,0.375,0,1,1,0,0.8
8432,1,1,0.403,0.005333333,1,1,0.0082,0.784
8433,1,1,0.546,0.297,1,1,0.1566,0.7598
8434,1,1,0.324,0.503666667,1,1,0.3366,0.7172
8435,1,1,0.319,0.615333333,1,1,0.468,0.6674
8436,1,1,0.065,0.686666667,1,1,0.5894,0.6524
8437,1,1,0.018,0.705,1,1,0.6062,0.7778
8438,1,1,0.13,0.692333333,1,1,0.557,0.8264
8439,1,1,0.326,0.634666667,1,1,0.4524,0.8534
8440,1,1,0.375,0.521333333,1,1,0.3026,0.918
8441,1,1,0.208,0.327,1,1,0.1254,0.9502
8442,1,1,0.063,0.003666667,1,1,0.0054,0.958
8443,1,1,0.172,0,1,1,0,0.966
8444,1,1,0.328,0,1,1,0,0.9658
8445,1,1,0.333,0,1,1,0,0.9526
8446,1,1,0.421,0,1,1,0,0.9162
8447,1,1,0.625,0,1,1,0,0.8742
8448,1,1,0.729,0,1,1,0,0.8322
8449,1,1,0.668,0,1,1,0,0.768
8450,1,1,0.765,0,1,1,0,0.6642
8451,1,1,0.875,0,1,1,0,0.5512
8452,1,1,0.859,0,1,1,0,0.4468
8453,1,1,0.717,0,1,1,0,0.3694
8454,1,1,0.923,0,1,1,0,0.316
8455,1,1,0.978,0,1,1,0,0.263
8456,1,1,1,0.033333333,1,1,0.01,0.2158
8457,1,1,0.995,0.329,1,1,0.1498,0.1818
8458,1,1,0.989,0.528666667,1,1,0.345,0.1576
8459,1,1,0.981,0.644333333,1,1,0.513,0.1234
8460,1,1,0.982,0.707666667,1,1,0.598,0.0862
8461,1,1,0.978,0.723,1,1,0.622,0.055
8462,1,1,0.987,0.704333333,1,1,0.6046,0.0388
8463,1,1,0.992,0.643333333,1,1,0.5076,0.0354
8464,1,1,0.993,0.524333333,1,1,0.3494,0.0398
8465,1,1,0.983,0.310666667,1,1,0.1596,0.0458
8466,1,1,0.974,0.004333333,1,1,0.0136,0.095
8467,1,1,0.988,0,1,1,0,0.2206
8468,1,1,0.992,0,1,1,0,0.2532
8469,1,1,0.992,0,1,1,0,0.2132
8470,1,1,0.993,0,1,1,0,0.1602
8471,1,1,0.992,0,1,1,0,0.1312
8472,1,1,0.99,0,1,1,0,0.127
8473,1,1,0.994,0,1,1,0,0.1316
8474,1,1,0.995,0,1,1,0,0.1368
8475,1,1,0.994,0,1,1,0,0.1404
8476,1,1,0.994,0,1,1,0,0.1438
8477,1,1,0.993,0,1,1,0,0.149
8478,1,1,0.991,0,1,1,0,0.1564
8479,1,1,0.996,0,1,1,0,0.173
8480,1,1,0.996,0.014666667,1,1,0.0284,0.2106
8481,1,1,0.993,0.238333333,1,1,0.2672,0.212
8482,1,1,0.994,0.449666667,1,1,0.49,0.106
8483,1,1,0.992,0.571333333,1,1,0.646,0.1032
8484,1,1,0.989,0.603,1,1,0.697,0.1584
8485,1,1,0.99,0.641333333,1,1,0.7646,0.249
8486,1,1,0.988,0.635,1,1,0.7108,0.3312
8487,1,1,0.989,0.559666667,1,1,0.629,0.3678
8488,1,1,0.991,0.432,1,1,0.4628,0.3522
8489,1,1,0.991,0.238333333,1,1,0.217,0.4068
8490,1,1,0.987,0,1,1,0.0086,0.5266
8491,1,1,0.989,0,1,1,0,0.5836
8492,1,1,0.991,0,1,1,0,0.6226
8493,1,1,0.99,0,1,1,0,0.638
8494,1,1,0.988,0,1,1,0,0.6272
8495,1,1,0.987,0,1,1,0,0.6286
8496,1,1,0.986,0,1,1,0,0.64
8497,1,1,0.987,0,1,1,0,0.6576
8498,1,1,0.99,0,1,1,0,0.6666
8499,1,1,0.989,0,1,1,0,0.665
8500,1,1,0.988,0,1,1,0,0.6532
8501,1,1,0.987,0,1,1,0,0.6448
8502,1,1,0.977,0,1,1,0,0.6394
8503,1,1,0.923,0,1,1,0,0.6356
8504,1,1,0.972,0.014,1,1,0.0226,0.6434
8505,1,1,0.986,0.216,1,1,0.2118,0.6004
8506,1,1,0.994,0.383,1,1,0.392,0.4044
8507,1,1,0.994,0.461,1,1,0.5598,0.2824
8508,1,1,0.993,0.482333333,1,1,0.6332,0.359
8509,1,1,0.975,0.483666667,1,1,0.629,0.533
8510,1,1,0.81,0.496333333,1,1,0.588,0.4606
8511,1,1,0.932,0.421333333,1,1,0.507,0.3192
8512,1,1,0.857,0.285333333,1,1,0.4032,0.1834
8513,1,1,0.61,0.11,1,1,0.2246,0.1258
8514,1,1,0.957,0,1,1,0.0148,0.1644
8515,1,1,0.94,0,1,1,0,0.225
8516,1,1,0.942,0,1,1,0,0.281
8517,1,1,0.942,0,1,1,0,0.35
8518,1,1,0.942,0,1,1,0,0.4412
8519,1,1,0.936,0,1,1,0,0.5332
8520,1,1,0.929,0,1,1,0,0.6136
8521,1,1,0.934,0,1,1,0,0.6484
8522,1,1,0.949,0,1,1,0,0.662
8523,1,1,0.939,0,1,1,0,0.6626
8524,1,1,0.958,0,1,1,0,0.6444
8525,1,1,0.832,0,1,1,0,0.6406
8526,1,1,0.952,0,1,1,0,0.6596
8527,1,1,0.975,0,1,1,0,0.686
8528,1,1,0.988,0.003333333,1,1,0.0214,0.6956
8529,1,1,0.988,0.179,1,1,0.2606,0.605
8530,1,1,0.411,0.399,1,1,0.4822,0.4386
8531,1,1,0.381,0.532333333,1,1,0.6178,0.3886
8532,1,1,0.988,0.506666667,1,1,0.6954,0.4682
8533,1,1,0.99,0.509666667,1,1,0.7128,0.642
8534,1,1,0.991,0.466,1,1,0.6714,0.728
8535,1,1,1,0.405666667,1,1,0.5838,0.7488
8536,1,1,0.999,0.256666667,1,1,0.4342,0.7058
8537,1,1,0.999,0.098666667,1,1,0.2322,0.6692
8538,1,1,1,0,1,1,0.0136,0.6742
8539,1,1,1,0,1,1,0,0.7302
