Hour,WECC_Load_MWh,ERCOT_Load_MWh_2050
5700,216938,115470.6
5701,229492,113754.9
5702,232073,113509.8
5703,225835,111518.6
5704,227600,108119.5
5705,226365,101811.5
5706,221154,97219.2
5707,226523,92011.3
5708,219644,79306
5709,205286,77430.7
5710,185589,75678.9
5711,163848,74725.1
5712,143766,74930.3
5713,129337,80706.3
5714,123037,83311.2
5715,128257,85534.2
5716,125361,85463.9
5717,122177,87067.5
5718,123975,88057.4
5719,128436,88629.3
5720,139811,89890.9
5721,156222,92834
5722,175639,96761.3
5723,194608,101317.5
5724,212744,105265.7
5725,228528,104169.4
5726,232643,104047.8
5727,227124,102638
5728,232584,99105.9
5729,237695,92936.6
5730,234013,88785.1
5731,240565,84287.8
5732,233156,81599.3
5733,213480,79573.9
5734,195393,77787.9
5735,168505,76704.9
5736,140514,76832.2
5737,117585,82992
5738,118240,85640.6
5739,122030,88068.8
5740,122988,88091.6
5741,126242,90375.4
5742,137661,91475.5
5743,156343,92387.5
5744,175358,94004.4
5745,184592,97441.5
5746,191221,101488.5
5747,205101,106293.6
5748,219557,110359.6
5749,229580,109196.8
5750,234702,109117
5751,237366,107562.8
5752,258651,103888.2
5753,280316,97150.8
5754,281698,92746.6
5755,243384,87747.7
5756,202013,84441.7
5757,184864,82304.2
5758,161851,80130.6
5759,142806,78813.9
5760,129309,78703.7
5761,123364,84605.1
5762,123271,87160.6
5763,126474,89277.2
5764,126778,89172.7
5765,129374,91251.3
5766,140314,92102.5
5767,158902,92729.5
5768,177754,93956.9
5769,186695,97006.4
5770,194296,100897.6
5771,208633,105341.7
5772,224172,109267.1
5773,234327,107678.7
5774,240107,107228.4
5775,244723,105619.1
5776,267421,102229.5
5777,289743,95427.5
5778,290329,90474.2
5779,252019,85501.9
5780,208694,82855.2
5781,190429,80628.4
5782,167491,78399.7
5783,146606,76845.5
5784,132867,76680.2
5785,126023,80601.8
5786,125803,82083.8
5787,128749,82332.7
5788,129424,81937.5
5789,131786,83440.4
5790,142515,84194.7
5791,160856,84827.4
5792,179524,85279.6
5793,187947,86778.7
5794,195772,89925.1
5795,210368,94059.5
5796,226640,98461.8
5797,237157,97755
5798,242453,96913.3
5799,244514,95689.7
5800,267549,94591.5
5801,287697,90310.8
5802,288772,85927.5
5803,249322,81276.3
5804,209810,78513.7
5805,193627,76716.3
5806,170920,75183
5807,152977,74244.4
5808,137892,74639.6
5809,133511,77388.9
5810,128184,79237.6
5811,129385,79159.7
5812,130010,79165.4
5813,132191,80736.7
5814,143011,81282
5815,160628,81472
5816,178198,82062.9
5817,186340,84848.3
5818,193837,88509.6
5819,207103,92693.4
5820,221510,97160.3
5821,231376,97304.7
5822,236915,96822.1
5823,243823,95967.1
5824,265602,94895.5
5825,282298,90540.7
5826,278343,86413.9
5827,240149,81878.6
5828,203470,79220.5
5829,185956,77582.7
5830,169257,76203.3
5831,150829,75426.2
5832,139371,75823.3
5833,132873,82104.7
5834,130238,84968
5835,128543,87576.7
5836,128946,87660.3
5837,131681,89478.6
5838,142273,90295.6
5839,159526,91101.2
5840,176278,92550.9
5841,182933,95784.7
5842,187472,100027.4
5843,198352,104709
5844,209735,109041
5845,216900,107494.4
5846,221024,107256.9
5847,228378,105754
5848,245808,101898.9
5849,261373,95165.3
5850,261496,90831.4
5851,225617,85788.8
5852,189088,88502
5853,176414,85961.7
5854,160480,83516.4
5855,139152,81732.3
5856,138608,81219.3
5857,139373,86862.3
5858,131473,89205
5859,132805,91431.8
5860,130033,91572.4
5861,128183,94184.9
5862,131029,95307.8
5863,136186,96402.2
5864,147422,98235.7
5865,164050,101606.3
5866,183242,105763.5
5867,199981,110895.4
5868,216938,115349
5869,229492,113743.5
5870,232073,113274.2
5871,225835,111243.1
5872,227600,107783.2
5873,226365,101334.6
5874,221154,96717.6
5875,226523,91827
5876,219644,91241.8
5877,205286,88528.6
5878,185589,85916.1
5879,163848,84021.8
5880,143766,83347.3
5881,126920,89013.1
5882,110181,91435.6
5883,125609,93575
5884,123045,94319.8
5885,121134,98193.9
5886,123168,99446
5887,126917,101080
5888,134583,103555.7
5889,149396,107728.1
5890,166833,112607.3
5891,182552,118229.4
5892,197550,123532.3
5893,210384,121210.5
5894,213154,120290.9
5895,209270,117834.2
5896,213271,114742.9
5897,217699,107878.2
5898,212804,102923
5899,216219,97441.5
5900,211240,93371.7
5901,197650,90248.1
5902,176796,87312.6
5903,157693,84764.7
5904,131252,83575.3
5905,114483,86864.2
5906,106697,88110.6
5907,117117,88635
5908,116698,89239.2
5909,117626,93035.4
5910,123437,93607.3
5911,133775,95077.9
5912,146675,96584.6
5913,154844,99774.7
5914,162478,104042.1
5915,174371,109443.8
5916,186224,115635.9
5917,195033,114902.5
5918,199968,113661.8
5919,201967,111706.7
5920,224136,110306.4
5921,241823,105759.7
5922,245953,100698.1
5923,212636,95347.7
5924,181307,91732
5925,165641,88954.2
5926,144314,86134.6
5927,127485,84158.6
5928,117642,83541.1
5929,118366,85082
5930,119473,87468.4
5931,120554,87392.4
5932,121816,88583.7
5933,126524,91998
5934,138180,92478.7
5935,154978,93521.8
5936,168970,94956.3
5937,176229,98659.4
5938,182808,103538.6
5939,194366,108805.4
5940,206479,114913.9
5941,215485,114492.1
5942,221351,113827.1
5943,222457,112195
5944,241181,110353.9
5945,260048,105953.5
5946,259212,100941.3
5947,222805,95627
5948,189887,92360.9
5949,172949,89754.1
5950,149012,87094.1
5951,131480,85281.5
5952,122388,84618.4
5953,121606,90409.6
5954,122827,93024
5955,123232,95547.2
5956,123959,96616.9
5957,128177,100971.7
5958,139524,101912.2
5959,155204,103418.9
5960,169353,105972.5
5961,174720,110008.1
5962,179367,115010.8
5963,189524,120859
5964,200126,126502
5965,208355,124455.7
5966,212247,123899
5967,219772,121351.1
5968,235921,117627.1
5969,251393,111049.3
5970,249821,106130.2
5971,215515,100333.3
5972,186402,96548.5
5973,173227,93291.9
5974,151901,90141.7
5975,133401,87861.7
5976,124571,86826.2
5977,125588,92189.9
5978,124569,94401.5
5979,122578,96751.8
5980,123523,97679
5981,127807,101921.7
5982,138681,102943.9
5983,155124,104357.5
5984,168800,106886.4
5985,175546,111058.8
5986,181381,116338.9
5987,192557,121972.4
5988,204135,127495.7
5989,212538,125367.7
5990,217085,124814.8
5991,220335,122133.9
5992,238106,118303.5
5993,252008,111493.9
5994,249283,106565.3
5995,215710,100872.9
5996,184227,96911.4
5997,169317,93651
5998,145733,90586.3
5999,129041,88256.9
6000,120786,86995.3
6001,121839,92701
6002,122525,94777.7
6003,122241,96930.4
6004,123177,97663.8
6005,127543,101691.8
6006,138596,103046.5
6007,154172,104707.1
6008,167545,107196.1
6009,173130,111020.8
6010,177638,115696.7
6011,186917,121484.1
6012,197518,126522.9
6013,205418,123933.2
6014,210527,122572.8
6015,210278,120131.3
6016,228071,116359.8
6017,244865,109713.6
6018,243128,104777.4
6019,208631,99107.8
6020,175840,95334.4
6021,161757,92300.1
6022,142316,89148
6023,128412,87029.5
6024,125040,85933.2
6025,132511,91395.7
6026,127783,93483.8
6027,128174,95722
6028,124878,96470.6
6029,124561,100169.9
6030,127689,101425.8
6031,132435,103016.1
6032,140266,105408.2
6033,156115,109837.1
6034,173092,114695.4
6035,188728,120385.9
6036,204324,125880.7
6037,216842,123431.6
6038,221336,122772.3
6039,215917,119947
6040,218412,116213.5
6041,219589,109548.3
6042,215000,104585.5
6043,216045,98984.3
6044,210450,94952.5
6045,195363,91638.9
6046,173256,88638.8
6047,154471,86345.5
6048,138225,85300.5
6049,126920,90529.3
6050,110181,92604.1
6051,125609,94922.1
6052,123045,95482.6
6053,121134,99398.5
6054,123168,100593.6
6055,126917,101995.8
6056,134583,104500
6057,149396,108509
6058,166833,113067.1
6059,182552,118347.2
6060,197550,123408.8
6061,210384,121341.6
6062,213154,120691.8
6063,209270,118085
6064,213271,114796.1
6065,217699,107893.4
6066,212804,102883.1
6067,216219,97318
6068,211240,93529.4
6069,197650,90612.9
6070,176796,87548.2
6071,157693,85121.9
6072,131252,84168.1
6073,114483,87354.4
6074,106697,88521
6075,117117,89191.7
6076,116698,89997.3
6077,117626,93519.9
6078,123437,94336.9
6079,133775,95856.9
6080,146675,97762.6
6081,154844,100437.8
6082,162478,104800.2
6083,174371,109863.7
6084,186224,116122.3
6085,195033,115073.5
6086,199968,113998.1
6087,201967,112077.2
6088,224136,110701.6
6089,241823,106109.3
6090,245953,100941.3
6091,212636,95581.4
6092,181307,92189.9
6093,165641,89229.7
6094,144314,86702.7
6095,127485,84572.8
6096,117642,83848.9
6097,118366,85558.9
6098,119473,87888.3
6099,120554,87907.3
6100,121816,88712.9
6101,126524,92269.7
6102,138180,92980.3
6103,154978,94050
6104,168970,95811.3
6105,176229,99575.2
6106,182808,104218.8
6107,194366,109371.6
6108,206479,115647.3
6109,215485,114708.7
6110,221351,113916.4
6111,222457,112189.3
6112,241181,110498.3
6113,260048,106008.6
6114,259212,101004
6115,222805,95866.4
6116,189887,88445
6117,172949,85834.4
6118,149012,83347.3
6119,131480,81673.4
6120,122388,81126.2
6121,121606,86983.9
6122,122827,89273.4
6123,123232,91597.1
6124,123959,91914.4
6125,128177,94709.3
6126,139524,95856.9
6127,155204,97061.5
6128,169353,98876
6129,174720,102537.3
6130,179367,107049.8
6131,189524,111746.6
6132,200126,116441.5
6133,208355,114663.1
6134,212247,114125.4
6135,219772,112031.6
6136,235921,108381.7
6137,251393,102111.7
6138,249821,97462.4
6139,215515,92406.5
6140,186402,92511
6141,173227,89961.2
6142,151901,87434.2
6143,133401,85587.4
6144,124571,84854
6145,125588,90567.3
6146,124569,92963.2
6147,122578,95330.6
6148,123523,96088.7
6149,127807,99628.4
6150,138681,100910.9
6151,155124,102117.4
6152,168800,104359.4
6153,175546,108366.5
6154,181381,113150.7
6155,192557,118484
6156,204135,124241
6157,212538,122141.5
6158,217085,121638
6159,220335,119261.1
6160,238106,115620.7
6161,252008,109115.1
6162,249283,104406.9
6163,215710,98900.7
6164,184227,94992.4
6165,169317,91984.7
6166,145733,89094.8
6167,129041,86765.4
6168,120786,85853.4
6169,121839,91283.6
6170,122525,93499
6171,122241,95723.9
6172,123177,96601.7
6173,127543,100445.4
6174,138596,101830.5
6175,154172,103312.5
6176,167545,105892.7
6177,173130,110255.1
6178,177638,115153.3
6179,186917,120522.7
6180,197518,125837
6181,205418,123623.5
6182,210527,123211.2
6183,210278,120807.7
6184,228071,116870.9
6185,244865,110348.2
6186,243128,105457.6
6187,208631,99683.5
6188,175840,95866.4
6189,161757,92647.8
6190,142316,89623
6191,128412,87160.6
6192,125040,86032
6193,132511,91597.1
6194,127783,93666.2
6195,128174,95786.6
6196,124878,96434.5
6197,124561,100447.3
6198,127689,101720.3
6199,132435,103202.3
6200,140266,105763.5
6201,156115,109637.6
6202,173092,114674.5
6203,188728,120176.9
6204,204324,125270.8
6205,216842,122757.1
6206,221336,121824.2
6207,215917,119276.3
6208,218412,115518.1
6209,219589,108767.4
6210,215000,103819.8
6211,216045,98269.9
6212,210450,94418.6
6213,195363,91319.7
6214,173256,88374.7
6215,154471,86104.2
6216,138225,85042.1
6217,118254,90436.2
6218,115857,92644
6219,117703,94861.3
6220,116864,95427.5
6221,117396,99149.6
6222,121568,100380.8
6223,126145,101594.9
6224,133449,103597.5
6225,143740,107422.2
6226,154723,111986
6227,163664,117401
6228,173103,122259.3
6229,180743,120467.6
6230,179514,120142.7
6231,170819,117807.6
6232,173645,114153.9
6233,179355,107486.8
6234,179693,102522.1
6235,191183,97048.2
6236,192700,93337.5
6237,180493,90478
6238,159257,87757.2
6239,140459,85581.7
6240,121313,84764.7
6241,105067,90460.9
6242,107427,92587
6243,109117,94692.2
6244,112109,95089.3
6245,119476,98611.9
6246,133385,99624.6
6247,150221,100952.7
6248,162102,103244.1
6249,162376,107289.2
6250,161282,112132.3
6251,166460,117978.6
6252,173491,123224.5
6253,177064,121168.7
6254,175773,120526.5
6255,173754,118328.2
6256,194337,115185.6
6257,213892,108604
6258,217629,103852.1
6259,190861,98520.7
6260,164852,94485.1
6261,153580,91386.2
6262,134959,88526.7
6263,119252,86026.3
6264,109691,84897.7
6265,108555,88291.1
6266,111777,89376
6267,112924,90060
6268,115469,90827.6
6269,121919,95020.9
6270,136184,95682.1
6271,153279,97454.8
6272,164192,99487.8
6273,164545,102472.7
6274,163154,107239.8
6275,168966,113158.3
6276,176227,120252.9
6277,180626,118991.3
6278,180445,117556.8
6279,181077,115476.3
6280,197704,114009.5
6281,217732,109466.6
6282,220334,104137.1
6283,192895,98820.9
6284,167335,95171
6285,156269,92370.4
6286,138278,89636.3
6287,121597,87411.4
6288,112445,86630.5
6289,108793,88291.1
6290,111696,90174
6291,112516,90348.8
6292,114745,91376.7
6293,121103,95663.1
6294,134772,96510.5
6295,151969,97943.1
6296,162997,99991.3
6297,164198,104334.7
6298,163401,109204.4
6299,169722,114986.1
6300,176861,122485.4
6301,180769,120955.9
6302,182115,120097.1
6303,180055,118102.1
6304,197583,116238.2
6305,215918,111524.3
6306,217531,106449.4
6307,188210,101000.2
6308,163319,97648.6
6309,152760,94606.7
6310,133766,91796.6
6311,119111,89583.1
6312,110388,88498.2
6313,111398,93877.1
6314,111995,95326.8
6315,112467,97922.2
6316,114592,98619.5
6317,120906,103407.5
6318,134935,104638.7
6319,151534,106217.6
6320,163681,107870.6
6321,164655,111378
6322,164624,115814.5
6323,171221,120870.4
6324,178686,125491.2
6325,183001,122717.2
6326,184562,121552.5
6327,182333,119154.7
6328,202719,116713.2
6329,219157,110182.9
6330,221123,105220.1
6331,192607,99504.9
6332,166879,95237.5
6333,154972,92176.6
6334,133736,89113.8
6335,123911,86678
6336,111079,85460.1
6337,109211,86793.9
6338,111159,88646.4
6339,111299,88464
6340,112972,89104.3
6341,118515,93455.3
6342,131589,94012
6343,148496,95655.5
6344,160457,97745.5
6345,163490,101615.8
6346,164488,106597.6
6347,171952,112088.6
6348,180073,118303.5
6349,184984,117245.2
6350,185494,116067.2
6351,184448,114275.5
6352,202650,112179.8
6353,219385,107496.3
6354,219148,102581
6355,189445,97211.6
6356,162258,93763.1
6357,151206,91013.8
6358,131469,88410.8
6359,117946,86353.1
6360,113396,85566.5
6361,118866,91068.9
6362,117180,92919.5
6363,119154,95419.9
6364,117866,96407.9
6365,118122,100926.1
6366,122948,102092.7
6367,128147,103916.7
6368,135406,106833.2
6369,148019,111499.6
6370,162391,117121.7
6371,174902,123049.7
6372,186631,129517.3
6373,196814,127146.1
6374,197527,126665.4
6375,190623,123520.9
6376,195349,120376.4
6377,199132,113701.7
6378,195455,108514.7
6379,201054,102940.1
6380,198027,88817.4
6381,184099,86090.9
6382,165022,83476.5
6383,146342,81532.8
6384,129578,81099.6
6385,126920,86898.4
6386,110181,89529.9
6387,125609,91754.8
6388,123045,92321
6389,121134,95511.1
6390,123168,96763.2
6391,126917,97884.2
6392,134583,99924.8
6393,149396,103911
6394,166833,108579.3
6395,182552,113781.5
6396,197550,118738.6
6397,210384,117057.1
6398,213154,115915.2
6399,209270,113925.9
6400,213271,110771.9
6401,217699,103979.4
6402,212804,99235.1
6403,216219,93970.2
6404,211240,99083.1
6405,197650,95687.8
6406,176796,92505.3
6407,157693,90103.7
6408,131252,88720.5
6409,114483,94091.8
6410,106697,95513
6411,117117,97775.9
6412,116698,98676.5
6413,117626,103388.5
6414,123437,104338.5
6415,133775,106259.4
6416,146675,109046.7
6417,154844,113783.4
6418,162478,119359.9
6419,174371,125755.3
6420,186224,132257.1
6421,195033,129739.6
6422,199968,129160.1
6423,201967,125601.4
6424,224136,122375.2
6425,241823,115643.5
6426,245953,110352
6427,212636,104515.2
6428,181307,90297.5
6429,165641,87458.9
6430,144314,84768.5
6431,127485,82613.9
6432,117642,81844.4
6433,118366,85311.9
6434,119473,86554.5
6435,120554,86822.4
6436,121816,86854.7
6437,126524,89041.6
6438,138180,89571.7
6439,154978,90379.2
6440,168970,91367.2
6441,176229,93565.5
6442,182808,97306.6
6443,194366,101708.9
6444,206479,107131.5
6445,215485,106286
6446,221351,105195.4
6447,222457,103358.1
6448,241181,102398.6
6449,260048,98190.1
6450,259212,93400.2
6451,222805,88374.7
6452,189887,85403.1
6453,172949,83233.3
6454,149012,81164.2
6455,131480,79716.4
6456,122388,79507.4
6457,121606,81679.1
6458,122827,83841.3
6459,123232,84303
6460,123959,85199.8
6461,128177,88692
6462,139524,89155.6
6463,155204,90251.9
6464,169353,91874.5
6465,174720,95543.4
6466,179367,99945.7
6467,189524,105482.3
6468,200126,111366.6
6469,208355,111115.8
6470,212247,110585.7
6471,219772,108951.7
6472,235921,107152.4
6473,251393,102772.9
6474,249821,97821.5
6475,215515,92858.7
6476,186402,89852.9
6477,173227,87373.4
6478,151901,85311.9
6479,133401,83634.2
6480,124571,83229.5
6481,125588,89077.7
6482,124569,91661.7
6483,122578,94329.3
6484,123523,95267.9
6485,127807,99212.3
6486,138681,100272.5
6487,155124,101817.2
6488,168800,104192.2
6489,175546,108111.9
6490,181381,113310.3
6491,192557,119263
6492,204135,124982
6493,212538,122679.2
6494,217085,121938.2
6495,220335,119107.2
6496,238106,115079.2
6497,252008,108452
6498,249283,103477.8
6499,215710,98076.1
6500,184227,94551.6
6501,169317,91547.7
6502,145733,88705.3
6503,129041,86615.3
6504,120786,85619.7
6505,121839,91057.5
6506,122525,93210.2
6507,122241,95649.8
6508,123177,96204.6
6509,127543,100166.1
6510,138596,101490.4
6511,154172,102942
6512,167545,105436.7
6513,173130,109563.5
6514,177638,114370.5
6515,186917,119559.4
6516,197518,124755.9
6517,205418,122447.4
6518,210527,121537.3
6519,210278,119312.4
6520,228071,115677.7
6521,244865,109202.5
6522,243128,104196
6523,208631,98621.4
6524,175840,94604.8
6525,161757,91600.9
6526,142316,88773.7
6527,128412,86706.5
6528,125040,85830.6
6529,132511,91372.9
6530,127783,93480
6531,128174,95634.6
6532,124878,96231.2
6533,124561,99869.7
6534,127689,100918.5
6535,132435,102237.1
6536,140266,104925.6
6537,156115,108771.2
6538,173092,112977.8
6539,188728,118290.2
6540,204324,123515.2
6541,216842,121130.7
6542,221336,120093.3
6543,215917,117423.8
6544,218412,113479.4
6545,219589,106580.5
